credit,age,education_1,education_2,education_3,education_4,education_5,education_6,marital_status_3,late_payment_sep,late_payment_aug,late_payment_jul,late_payment_jun,late_payment_may,late_payment_apr,default
1.328470233,1.248078246,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.550907539,-0.364006114,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006613654,-0.256533824,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.004217848,-0.686422986,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0.550907539,-0.686422986,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.561739041,-0.041589242,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.317638731,-0.578950696,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.317638731,-0.793895277,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.071142616,-1.331256731,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.561739041,-1.008839858,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.537680232,-1.22378444,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.848705309,1.785439699,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.004217848,0.28082763,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.382167693,-1.008839858,0,1,0,0,0,0,0,1,0,0,0,0,1,0
-0.848705309,-1.331256731,0,1,0,0,0,0,0,0,0,0,1,0,0,1
-0.848705309,0.28082763,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.006613654,-0.793895277,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.004217848,-0.686422986,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.328470233,-0.471478405,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.77094904,-1.331256731,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.550907539,-0.364006114,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.628663809,-0.686422986,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.095201425,2.000384281,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.872764118,-0.578950696,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.628663809,0.603244502,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.071142616,0.495772211,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.848705309,-0.901367568,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.095201425,-0.149061533,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.561739041,-0.686422986,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.550907539,-1.008839858,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.561739041,0.710716792,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.550907539,-0.256533824,0,1,0,0,0,0,0,1,1,1,0,0,0,0
-0.848705309,1.570495118,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.77094904,-0.471478405,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.382167693,1.248078246,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.88359562,-0.041589242,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.459923962,0.495772211,0,0,1,0,0,0,0,1,0,0,1,1,0,0
-0.848705309,1.463022827,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.004217848,1.355550537,0,1,0,0,0,0,0,1,1,1,1,1,1,1
0.006613654,1.570495118,0,1,0,0,0,0,0,1,1,1,1,0,0,1
0.162126193,0.818189083,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.148898885,-0.686422986,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1.250713964,1.570495118,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.159730387,1.248078246,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0.006613654,0.603244502,0,0,1,0,0,0,0,1,1,1,1,0,0,0
0.084369923,2.215328862,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.848705309,-0.686422986,1,0,0,0,0,0,0,1,1,1,0,0,0,1
1.328470233,-1.116312149,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.615436501,-1.22378444,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.183789196,1.785439699,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.615436501,-0.793895277,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.317638731,-0.901367568,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.861932617,1.570495118,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.459923962,0.173355339,1,0,0,0,0,0,0,1,1,0,0,1,1,1
1.406226502,1.785439699,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.848705309,-0.041589242,0,1,0,0,0,0,0,1,1,1,1,0,0,0
0.939688886,1.355550537,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.317638731,-0.901367568,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.615436501,2.322801153,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.848705309,-0.041589242,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.848705309,1.677967409,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.650326812,0.28082763,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.848705309,2.322801153,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.650326812,-1.116312149,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.848705309,-0.793895277,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.017445155,1.570495118,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.328470233,-0.901367568,1,0,0,0,0,0,0,0,0,0,0,1,1,1
0.550907539,-0.149061533,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.406226502,0.603244502,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.095201425,-0.364006114,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.317638731,-0.041589242,1,0,0,0,0,0,0,1,1,0,0,0,0,1
-0.848705309,1.89291199,0,0,1,0,0,0,0,1,1,1,1,1,1,1
-0.615436501,-0.793895277,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.250713964,-1.008839858,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.784176347,-0.578950696,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.848705309,-1.116312149,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.395395001,-0.471478405,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.615436501,1.033133665,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.615436501,-1.008839858,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.848705309,-0.686422986,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.561739041,-0.901367568,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.304411424,-1.22378444,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.272376967,0.710716792,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.537680232,0.818189083,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.650326812,1.463022827,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.081974117,-1.438729021,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.004217848,1.248078246,0,0,1,0,0,0,0,1,1,1,1,1,1,1
0.47315127,-0.686422986,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.395395001,-0.149061533,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.304411424,-0.793895277,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.226655154,0.173355339,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.226655154,-0.901367568,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.848705309,0.925661374,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.084369923,-0.901367568,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.162126193,-0.578950696,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.848705309,0.818189083,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.317638731,-0.901367568,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.304411424,1.355550537,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.650326812,-0.471478405,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.615436501,-1.116312149,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.795007849,-0.901367568,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.848705309,-1.22378444,1,0,0,0,0,0,0,1,1,1,1,0,0,1
-0.848705309,-0.793895277,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.650326812,2.752690315,0,1,0,0,0,0,0,1,0,0,0,0,0,1
-0.071142616,0.28082763,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.081974117,-0.149061533,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.172957694,0.173355339,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.784176347,0.38829992,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.615436501,-1.22378444,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.69319277,-1.008839858,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.017445155,1.570495118,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.071142616,-0.364006114,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.939688886,0.710716792,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.084369923,0.495772211,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.561739041,0.065883048,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.615436501,2.107856571,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.77094904,0.065883048,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.848705309,-1.331256731,1,0,0,0,0,0,0,1,1,1,1,1,1,1
0.395395001,-0.256533824,0,1,0,0,0,0,0,0,0,0,1,1,1,0
-1.081974117,-1.22378444,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.537680232,-1.331256731,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.071142616,-0.901367568,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006613654,1.570495118,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.071142616,-0.364006114,0,1,0,0,0,0,0,1,1,1,1,1,1,0
2.650326812,2.000384281,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-1.004217848,0.28082763,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.095201425,0.818189083,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.650326812,-0.471478405,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.162126193,-0.793895277,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.63949531,1.785439699,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.459923962,1.570495118,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.71725158,-0.901367568,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.304411424,-0.901367568,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.537680232,-0.901367568,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.304411424,-0.578950696,0,1,0,0,0,0,0,1,1,0,0,0,0,1
-0.071142616,-1.008839858,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.795007849,-0.793895277,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.650326812,-0.901367568,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.848705309,1.463022827,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0.317638731,-0.901367568,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.848705309,0.495772211,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.69319277,-1.331256731,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.017445155,2.000384281,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.162126193,-0.793895277,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.382167693,1.140605955,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.172957694,-0.686422986,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.848705309,-1.438729021,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.304411424,-0.256533824,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.417058004,-0.041589242,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.395395001,0.065883048,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.084369923,1.355550537,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.081974117,-0.256533824,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.939688886,2.752690315,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.406226502,0.925661374,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.226655154,-0.686422986,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.615436501,1.355550537,0,0,1,0,0,0,0,1,1,1,1,0,0,0
-1.159730387,1.677967409,0,0,1,0,0,0,0,1,1,1,1,1,1,1
-0.848705309,1.677967409,0,1,0,0,0,0,0,1,1,1,0,0,0,0
-1.004217848,1.248078246,1,0,0,0,0,0,0,1,0,0,0,1,1,0
-0.69319277,-1.008839858,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.081974117,1.463022827,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.69319277,1.248078246,0,0,1,0,0,0,0,0,0,1,1,0,0,1
-0.848705309,-1.438729021,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.69319277,-1.22378444,1,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.304411424,-0.901367568,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.071142616,1.355550537,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.615436501,-1.008839858,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.071142616,0.38829992,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1.095201425,-0.686422986,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.304411424,-0.901367568,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.382167693,-1.331256731,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.081974117,-0.041589242,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.537680232,-0.901367568,0,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.848705309,1.677967409,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.017445155,-1.008839858,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.172957694,1.248078246,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.615436501,2.215328862,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.615436501,-0.149061533,0,0,1,0,0,0,0,1,1,1,1,1,1,1
-0.071142616,-0.578950696,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.382167693,-0.901367568,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.961351889,1.463022827,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.004217848,1.785439699,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.550907539,0.603244502,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.148898885,1.140605955,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.69319277,-0.149061533,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.382167693,0.065883048,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.239882462,0.173355339,0,1,0,0,0,0,0,0,0,1,1,1,1,0
-0.926461578,-0.578950696,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.071142616,2.107856571,0,1,0,0,0,0,0,1,1,1,0,0,0,1
1.71725158,-0.578950696,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.848705309,0.28082763,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.162126193,-1.116312149,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.328470233,0.065883048,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.071142616,-1.116312149,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71725158,0.495772211,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.159730387,-0.793895277,0,1,0,0,0,0,0,0,1,0,1,1,1,1
-1.004217848,0.495772211,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.304411424,-0.149061533,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.028276657,0.173355339,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-1.081974117,-1.22378444,0,1,0,0,0,0,0,1,1,1,1,0,0,0
0.162126193,-1.008839858,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.382167693,-0.578950696,0,1,0,0,0,0,0,0,0,1,1,1,1,1
-0.615436501,0.603244502,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.459923962,0.925661374,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.77094904,-1.22378444,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0.317638731,-0.471478405,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.784176347,1.677967409,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.550907539,1.033133665,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.77094904,0.710716792,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.148898885,-0.793895277,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.848705309,-1.22378444,1,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.615436501,-1.008839858,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.304411424,1.248078246,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.004217848,-1.008839858,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.77094904,0.173355339,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.615436501,-0.901367568,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1.250713964,-0.149061533,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.483982772,0.065883048,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.69319277,0.495772211,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.459923962,-0.364006114,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.226655154,-1.008839858,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.69319277,-1.116312149,0,1,0,0,0,0,0,0,0,0,1,1,1,0
1.017445155,-0.578950696,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.872764118,-0.578950696,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.561739041,-0.901367568,0,1,0,0,0,0,0,1,1,1,0,0,0,1
1.561739041,1.785439699,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.226655154,-1.008839858,0,1,0,0,0,0,0,1,1,1,1,0,0,1
0.47315127,-0.256533824,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.926461578,-1.331256731,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.69319277,-0.364006114,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1.017445155,0.495772211,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.615436501,-1.008839858,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.784176347,0.818189083,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.395395001,0.603244502,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.77094904,-0.364006114,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.081974117,1.140605955,0,1,0,0,0,0,0,1,1,1,0,0,0,1
0.317638731,1.570495118,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.304411424,-1.331256731,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.848705309,-1.331256731,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.848705309,-1.116312149,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2.88359562,1.570495118,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.848705309,-1.331256731,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.382167693,-0.901367568,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.084369923,-0.793895277,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.172957694,-0.686422986,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.304411424,-0.901367568,1,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.226655154,-1.116312149,1,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.382167693,0.603244502,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.081974117,-1.438729021,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.328470233,-0.256533824,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.459923962,-0.578950696,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.459923962,-1.438729021,1,0,0,0,0,0,0,1,0,0,0,1,0,1
-1.081974117,-0.901367568,0,0,1,0,0,0,0,1,1,1,1,1,1,1
1.328470233,-0.793895277,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.926461578,1.89291199,0,1,0,0,0,0,0,0,0,1,1,0,0,1
0.006613654,2.860162606,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.317638731,3.075107187,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.395395001,-0.256533824,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.071142616,-0.364006114,0,1,0,0,0,0,0,1,1,1,1,1,1,0
0.550907539,-0.256533824,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.081974117,1.033133665,0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.583402044,0.710716792,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.939688886,2.215328862,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.872764118,-0.686422986,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.172957694,0.065883048,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.317638731,-0.256533824,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.162126193,-0.471478405,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.77094904,-1.331256731,1,0,0,0,0,0,0,1,1,1,1,1,1,1
-0.615436501,-1.116312149,1,0,0,0,0,0,0,0,1,1,0,0,0,0
-0.148898885,-0.041589242,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.395395001,1.248078246,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.017445155,-0.149061533,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.159730387,1.355550537,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.628663809,0.065883048,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-1.081974117,1.140605955,0,1,0,0,0,0,0,1,1,0,0,0,0,1
-0.77094904,0.28082763,0,1,0,0,0,0,0,1,1,1,1,1,1,0
-0.226655154,0.925661374,0,1,0,0,0,0,0,1,0,0,1,1,1,1
1.017445155,-1.116312149,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.148898885,-1.008839858,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.784176347,0.065883048,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.784176347,-1.008839858,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.148898885,-1.008839858,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.784176347,0.925661374,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.615436501,2.215328862,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.028276657,-0.149061533,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.081974117,-0.578950696,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.848705309,-0.901367568,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.848705309,-0.041589242,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1.795007849,-0.471478405,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.615436501,0.173355339,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0.47315127,-0.793895277,0,1,0,0,0,0,0,1,1,1,1,1,1,1
-0.77094904,-1.22378444,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.081974117,-0.901367568,0,1,0,0,0,0,0,0,0,0,1,1,1,0
0.861932617,-0.471478405,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.728083081,-0.041589242,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.317638731,-0.149061533,0,1,0,0,0,0,0,0,0,1,1,0,0,1
3.116864428,1.033133665,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-1.159730387,-0.686422986,0,1,0,0,0,0,0,1,1,0,0,1,1,1
0.317638731,-1.008839858,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.848705309,1.785439699,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.071142616,-0.149061533,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.63949531,1.140605955,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.848705309,-0.686422986,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.494814273,0.28082763,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.784176347,1.355550537,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.550907539,-0.364006114,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.382167693,2.215328862,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.004217848,-1.116312149,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-1.004217848,-1.116312149,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-1.004217848,-1.008839858,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.148898885,-0.901367568,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.159730387,-0.149061533,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.304411424,1.785439699,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.183789196,2.000384281,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.795007849,-0.041589242,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.017445155,-0.686422986,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.004217848,1.033133665,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.226655154,-1.331256731,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.004217848,1.570495118,0,1,0,0,0,0,0,1,1,1,1,1,1,1
-0.459923962,-1.116312149,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.69319277,0.925661374,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.650326812,-0.793895277,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.081974117,-0.686422986,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.317638731,2.215328862,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.095201425,3.290051769,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2.650326812,0.495772211,1,0,0,0,0,0,0,1,1,1,0,0,1,1
-0.848705309,1.463022827,0,1,0,0,0,0,0,1,1,0,0,0,0,1
0.006613654,0.710716792,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.004217848,-1.331256731,0,1,0,0,0,0,0,0,0,1,1,1,1,0
-0.382167693,-0.901367568,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.004217848,-1.116312149,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.550907539,1.89291199,0,1,0,0,0,0,0,1,1,0,0,0,0,0
-0.615436501,1.140605955,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.304411424,0.28082763,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.537680232,-1.008839858,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.339301735,-0.149061533,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.848705309,0.818189083,0,1,0,0,0,0,0,0,0,1,1,0,0,1
-0.382167693,-0.364006114,1,0,0,0,0,0,0,1,1,0,0,1,1,1
